depot,truck,timestamp,speed,distance,socpercent,chargingstatus,ignitionstatus,energytype,accumulatedkwh
Performance Team (Commerce),VNR 1,2023-09-29 00:21:39+00,NULL,NULL,78,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:24:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:24:39+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:27:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:27:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:30:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:30:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:31:17+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:31:17+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:08+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:08+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:15+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:15+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:47+00,4.9720323182100685,0.022097921,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:47+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:32:47+00,NULL,NULL,NULL,NULL,1,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:33:39+00,0,0.035909122298183827,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:33:39+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:34:23+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:34:23+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:36:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:36:39+00,NULL,NULL,84,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:39:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:39:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:42:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:42:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:45:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:45:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:48:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:48:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:51:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:51:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:54:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:54:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:57:21+00,4.9720323182100685,0.11187072715972654,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:57:21+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:57:39+00,3.7290242386575514,0.021752641,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 00:57:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:00:39+00,24.238657551274084,0.6991920447482909,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:00:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:03:39+00,0,0.6059664387818522,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:03:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:06:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:06:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:09:39+00,19.266625233064016,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:09:39+00,NULL,NULL,83,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:12:39+00,19.888129272840274,0.9788688626476074,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:12:39+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:15:39+00,24.860161591050343,1.1187072715972655,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:15:39+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,37.91174642635177,1.5692977004350528,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,NULL,NULL,NULL,NULL,NULL,driving_energy,309.77
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,31942
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_regen,49.88
Performance Team (Commerce),VNR 1,2023-09-29 01:18:39+00,NULL,NULL,NULL,NULL,NULL,idle_energy,18.400000000000002
Performance Team (Commerce),VNR 1,2023-09-29 01:21:39+00,1.2430080795525171,0.9788688626476072,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:21:39+00,NULL,NULL,82,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:24:39+00,39.77625854568055,1.0254816656308268,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:24:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:27:39+00,29.210689869484153,1.7246737103791177,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:27:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:30:39+00,0,0.7302672467371039,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:30:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:33:32+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:33:32+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:33:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:33:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:36:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:36:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:39:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:39:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:41:51+00,4.9720323182100685,0.091153926,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:41:51+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:42:39+00,0,0.033146882,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:42:39+00,NULL,NULL,81,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:45:39+00,36.04723431,0.901180858,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:45:39+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:48:39+00,39.77625854568055,1.8955873213175884,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:48:39+00,NULL,NULL,80,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:51:39+00,31.07520198881293,1.7712865133623368,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:51:39+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:54:39+00,0,0.7768800497203232,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:54:39+00,NULL,NULL,79,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:57:39+00,42.26227470478558,1.0565568676196395,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 01:57:39+00,NULL,NULL,78,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:00:39+00,44.126786824114355,2.159726538222498,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:00:39+00,NULL,NULL,77,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:03:39+00,44.126786824114355,2.2063393412057177,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:03:39+00,NULL,NULL,77,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:06:39+00,52.827843380981975,2.4238657551274083,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:06:39+00,NULL,NULL,76,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:09:39+00,54.07085146053449,2.6724673710379117,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:09:39+00,NULL,NULL,75,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:12:39+00,52.827843380981975,2.6724673710379117,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:12:39+00,NULL,NULL,74,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:15:39+00,52.827843380981975,2.641392169049099,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:15:39+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,19.266625233064016,1.802361715,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,NULL,NULL,73,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,NULL,NULL,NULL,NULL,NULL,driving_energy,310.29
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,31942
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_regen,49.99
Performance Team (Commerce),VNR 1,2023-09-29 02:18:39+00,NULL,NULL,NULL,NULL,NULL,idle_energy,18.400000000000002
Performance Team (Commerce),VNR 1,2023-09-29 02:21:39+00,0,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:21:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:24:38+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:24:38+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:27:38+00,8.701056557,0.2175264139216905,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:27:38+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:30:38+00,6.215040397762586,0.3729024238657552,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:30:38+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:33:38+00,3.107520198881293,0.23306401491609696,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:33:38+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:36:38+00,16.159105034182723,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:36:38+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:39:33+00,0,0.39275602513638563,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:39:33+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:39:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:39:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:42:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:42:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:45:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:45:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:48:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:48:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:49:56+00,4.9720323182100685,0.053173123,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:49:56+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:51:39+00,0,0.071127685,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:51:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:54:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:54:39+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:57:39+00,3.107520198881293,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 02:57:39+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:00:39+00,0,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:00:39+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:03:39+00,11.808576755748913,0.29521441889372285,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:03:39+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:06:39+00,24.860161591050343,0.9167184586699815,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:06:39+00,NULL,NULL,70,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:09:39+00,41.019266625233065,1.646985705407085,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:09:39+00,NULL,NULL,69,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:12:39+00,42.88377874456184,2.0975761342448727,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:12:39+00,NULL,NULL,69,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:15:39+00,44.126786824114355,2.1752641392169045,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:15:39+00,NULL,NULL,68,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,55.31385954008701,2.4860161591050343,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,NULL,NULL,67,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,NULL,NULL,NULL,NULL,NULL,driving_energy,310.6
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,31942
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_regen,50.06
Performance Team (Commerce),VNR 1,2023-09-29 03:18:39+00,NULL,NULL,NULL,NULL,NULL,idle_energy,18.41
Performance Team (Commerce),VNR 1,2023-09-29 03:21:39+00,50.96333126,2.6569297700435053,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:21:39+00,NULL,NULL,66,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:24:39+00,54.07085146053449,2.6258545680546925,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:24:39+00,NULL,NULL,65,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:27:39+00,55.31385954008701,2.734617775015538,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:27:39+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:30:39+00,0,1.3828464885021754,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:30:39+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:33:39+00,3.107520198881293,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:33:39+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:36:39+00,3.7290242386575514,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:36:39+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:39:39+00,31.696706028589187,0.8856432566811684,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:39:39+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:42:39+00,37.290242386575514,1.7246737103791177,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:42:39+00,NULL,NULL,61,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:45:39+00,13.05158483530143,1.2585456805469235,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:45:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:48:39+00,0,0.32628962088253577,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:48:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:51:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:51:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:54:39+00,1.2430080795525171,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:54:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:57:39+00,0,0.031075202,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 03:57:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:00:39+00,3.107520198881293,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:00:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:03:39+00,0,0.077688005,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:03:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:06:39+00,6.836544437538844,0.17091361093847113,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:06:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:09:39+00,6.215040397762586,0.32628962088253577,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:09:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:12:39+00,31.696706028589187,0.9477936606587942,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:12:39+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:15:39+00,31.07520198881293,1.5692977004350528,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:15:39+00,NULL,NULL,59,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,31.696706028589187,1.5692977004350528,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,NULL,NULL,59,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,NULL,NULL,NULL,NULL,NULL,driving_energy,311.05
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,31942
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,NULL,NULL,NULL,NULL,NULL,energy_regen,50.160000000000004
Performance Team (Commerce),VNR 1,2023-09-29 04:18:39+00,NULL,NULL,NULL,NULL,NULL,idle_energy,18.42
Performance Team (Commerce),VNR 1,2023-09-29 04:21:39+00,54.07085146053449,2.144188937228092,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:21:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:24:39+00,24.860161591050343,1.9732753262896212,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:24:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:27:39+00,0,0.6215040397762586,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:27:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:30:39+00,4.9720323182100685,0.12430080795525172,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:30:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:33:39+00,8.701056557,0.34182722187694226,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:33:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:36:39+00,3.107520198881293,0.29521441889372285,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:36:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:39:39+00,4.9720323182100685,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:39:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:42:39+00,0,0.12430080795525172,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:42:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:45:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:45:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:48:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:48:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:51:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:51:39+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:53:42+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:53:42+00,NULL,NULL,57,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:54:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:54:39+00,NULL,NULL,57,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:57:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 04:57:39+00,NULL,NULL,57,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 05:00:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 05:00:39+00,NULL,NULL,57,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 05:03:39+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-29 05:03:39+00,NULL,NULL,57,NULL,NULL,NULL,NULL
